^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS2207
!dataset_title = Salicylic acid effect on leaves
!dataset_description = Analysis of leaves 2 hours after treatment with salicylic acid (SA) which induces systemic acquired resistance (SAR). SA-induced genes examined for the presence of neighboring putative binding sites for the transcription factor TGA2. Results provide insight into role of TGA factors in triggering SAR
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 16824183
!dataset_platform = GPL198
!dataset_platform_organism = Arabidopsis thaliana
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 22810
!dataset_sample_organism = Arabidopsis thaliana
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = transformed count
!dataset_reference_series = GSE3984
!dataset_order = none
!dataset_update_date = Mar 23 2007
^SUBSET = GDS2207_1
!subset_dataset_id = GDS2207
!subset_description = control
!subset_sample_id = GSM90867,GSM90868,GSM90869
!subset_type = agent
^SUBSET = GDS2207_2
!subset_dataset_id = GDS2207
!subset_description = salicylic acid
!subset_sample_id = GSM90870,GSM90871,GSM90872
!subset_type = agent
^DATASET = GDS2207
!ID_REF = Platform reference identifier
!IDENTIFIER = identifier
!GSM90867 = Value for GSM90867: 2-hour mock-treated leaf material biological replicate 1; src: leaf tissue of 3-4 week old plants, treated with 0.01% Silwet 2 hours before harvest
!GSM90868 = Value for GSM90868: 2-hour mock-treated leaf material biological replicate 2; src: leaf tissue of 3-4 week old plants, treated with 0.01% Silwet 2 hours before harvest
!GSM90869 = Value for GSM90869: 2-hour mock-treated leaf material biological replicate 3; src: leaf tissue of 3- to 4-week old plants, treated with 0.01% Silwet 2 hours before harvest
!GSM90870 = Value for GSM90870: leaf material harvested 2 hours after spraying of 1 mM salicylic acid biological replicate 1; src: leaf tissue of 3- to 4-week old plants, sprayed with 1 mM SA and 0.01% Silwet 2 hours before harvest
!GSM90871 = Value for GSM90871: leaf material harvested 2 hours after spraying of 1 mM salicylic acid biological replicate 2; src: leaf tissue of 3- to 4-week old plants, sprayed with 1 mM SA and 0.01% Silwet 2 hours before harvest
!GSM90872 = Value for GSM90872: leaf material harvested 2 hours after spraying of 1 mM salicylic acid biological replicate 3; src: leaf tissue of 3- to 4-week old plants, sprayed with 1 mM SA and 0.01% 
ID_REF	IDENTIFIER	GSM90867	GSM90868	GSM90869	GSM90870	GSM90871	GSM90872
245181_at	AT5G12420	8.15878	7.18802	8.18187	8.25801	7.10319	7.37773
245182_at	AT5G12430	8.01642	8.08912	7.96411	8.37262	8.06565	8.21473
245183_at	AT5G12440	7.52721	7.48621	7.84911	7.04904	6.95905	7.23184
245184_at	AT1G67790	3.87114	3.92376	3.99828	3.89642	4.10098	3.97593
245185_at	AT1G67760	7.28138	7.15402	7.33273	6.86232	7.36515	7.247
245186_at	ARR11	6.49453	6.31838	6.32185	6.56824	6.15077	5.86833
245187_s_at	AT1G67680	8.28718	8.24598	8.04266	8.29966	8.34797	8.40637
245188_at	AT1G67660	8.89248	8.46017	8.70828	8.67264	7.83398	8.10468
245189_at	AT1G67670	3.49102	3.32899	3.33363	3.55214	3.39451	3.5699
245190_at	AT1G67690	6.22853	6.25688	6.70334	6.05633	5.99196	6.70844
245191_at	TEL2	5.78321	5.78456	6.04179	5.76538	5.90871	5.97044
245192_at	AT1G67780	3.27074	3.27998	3.36224	3.33102	3.40961	3.48276
245193_at	SUFE2	10.4455	9.90918	9.52139	11.1807	10.655	11.0591
245194_at	AT1G67820	6.75345	6.52767	6.29227	6.67876	7.01267	6.25973
245195_at	PSBY	13.3811	13.5042	13.6761	13.4147	13.4201	13.4057
245196_at	AT1G67750	8.12826	8.35705	9.24533	7.71457	8.9835	8.07713
245197_at	AT1G67800	9.8338	9.48438	9.3224	10.5918	10.3937	10.6068
245198_at	AT1G67700	11.5947	11.6117	11.578	11.7327	11.4353	11.6499
245199_at	KCR1	10.2163	10.0997	10.2455	9.87104	10.0868	10.0422
245200_at	AT1G67850	9.8493	9.22082	8.87134	10.4377	9.66882	9.34215
245201_at	CSK	9.88915	10.1557	10.011	9.88517	9.91516	9.70831
245202_at	AT1G67720	7.77024	7.24447	7.00993	7.50856	7.29638	6.96269
245203_at	AT3G33080	3.8933	3.86122	3.83849	3.99941	3.96902	3.89894
245204_at	AT5G12270	4.86627	5.21277	5.2588	5.13754	5.29016	5.23135
245205_at	AT5G12280	5.15488	5.40519	5.55112	5.16234	5.23874	5.11869
245206_at	DGS1	8.31069	8.11218	8.17621	8.68127	8.42033	8.38047
245207_at	AT5G12310	9.40206	9.66567	9.62498	9.29155	9.61302	9.51584
245208_at	LRP1	5.35531	5.79454	6.01646	5.92138	6.11051	6.14302
245209_at	AT5G12340	6.8702	6.21634	6.51923	9.23026	8.69731	9.12575
245210_at	AT5G12350	7.35108	7.18297	7.21185	7.4003	7.03671	7.06596
245211_at	SEC10	9.36693	9.11617	9.25733	9.698	9.40378	9.57173
245212_at	AT1G44224	4.2755	4.43795	4.37554	4.33975	4.43639	4.39127
245213_at	NPQ4	13.2918	13.2781	13.2937	13.1221	13.3675	13.1584
245214_at	AT1G67855	3.88277	3.78971	3.73632	3.82011	3.74285	3.79959
245215_at	FXG1	7.48304	7.69743	8.70661	7.6904	8.31616	8.60732
245216_at	IMPA-2	10.0619	10.0671	10.2169	9.96887	10.2063	10.4525
245217_at	AT1G38340	6.09039	5.95343	6.12793	6.00452	5.75689	5.88206
245218_s_at	AT1G59218	9.84337	9.63271	9.25014	10.0531	9.79217	9.46339
245219_at	AT1G59124	11.2623	11.0034	10.8047	11.4341	11.0627	10.7894
245220_at	AT1G59171	3.33015	3.57004	3.40042	3.37706	3.32511	3.47264
245221_s_at	AT1G59265	5.11937	5.1072	5.08898	5.45398	4.99794	5.2741
245222_at	AT3G29787	4.61956	4.491	4.35897	4.62691	4.48574	4.43107
245223_at	AT3G29791	5.03418	4.97414	4.97245	5.00466	5.01475	5.12571
245224_at	AT3G29796	6.5461	6.82167	6.91385	6.81116	6.81082	6.92869
245225_at	AT3G29800	5.56048	5.34981	5.56048	5.56876	5.38843	5.37544
245226_at	AT3G29970	4.26784	4.47801	4.50412	4.36203	4.39211	4.48567
245227_s_at	AT1G08410	5.99754	6.59382	6.50088	5.91208	6.34781	6.71825
245228_at	COBL2	7.409	7.39039	7.17887	7.56929	7.52238	7.86785
245229_at	AT4G25620	9.19105	9.29118	9.41975	8.73792	8.54151	8.85476
245230_at	AT4G25610	5.41146	5.33031	5.31089	5.31451	5.24988	5.50814
245231_at	AT4G25600	7.0975	7.39032	7.81081	7.08834	7.35466	7.00428
245232_at	ADF7	4.02066	4.19729	4.2948	4.16087	4.08439	4.17974
245233_at	AT4G25580	5.35147	5.2981	5.48433	5.59347	5.44761	5.4675
245234_at	MYB18	5.42716	5.53304	5.59892	5.48863	5.65136	5.79051
245235_at	AT4G25550	10.0727	10.0626	10.2245	9.76258	9.993	10.1051
245236_at	MSH3	6.20248	6.37396	6.77126	6.51817	6.66604	6.50404
245237_at	SLK1	7.86992	7.6122	7.63157	8.03601	7.48385	7.43666
245238_at	ACYB-2	11.1829	11.4275	11.4438	11.3679	11.3556	11.3748
245239_at	FWA	5.42673	5.3583	5.77418	5.91016	5.49183	5.59834
245240_at	AT1G44510	6.23996	6.17686	6.53113	6.70432	6.30549	6.45404
245241_at	AT1G44478	5.02971	5.0868	5.14305	5.36184	5.17289	5.22719
245242_at	CH1	10.7088	10.7533	11.0427	10.2009	9.86494	10.0622
245243_at	AT1G44414	6.65688	6.88259	6.66557	6.89393	6.77508	6.81677
245244_at	ILL6	9.96145	10.3048	10.3227	10.388	11.0572	10.314
245245_at	hemb2	5.36389	5.3466	5.4601	5.4061	5.38945	5.46006
245246_at	AT1G44224	6.03639	6.14188	6.52251	6.2006	6.04407	6.2642
245247_at	SCL13	9.73998	9.38555	9.53326	10.2195	9.57462	9.90185
245248_at	ATB' GAMMA	7.76033	7.70921	7.33269	8.03123	7.77874	7.58358
245249_at	ACX1	10.4183	10.41	10.454	11.1745	11.0483	11.0927
245250_at	ERF6	7.97442	8.34148	8.69726	7.83786	7.45613	8.76487
245251_at	CBL1	8.60437	8.5933	8.67934	9.25795	9.12633	9.86295
245252_at	ERF-1	8.51612	8.22882	9.08879	9.78813	8.91779	10.4247
245253_at	HPL1	9.03512	9.49418	9.2634	8.02325	8.7066	6.89557
245254_at	APS3	10.0891	10.1402	9.88014	9.78378	9.80618	9.29469
245255_at	COP9	9.4544	9.11368	9.29408	9.57421	9.27857	9.34704
245256_at	FAR1	7.11513	6.6947	6.42324	7.06577	6.37556	6.52832
245257_at	CAM8	4.15364	3.87389	3.97912	4.20989	3.97374	3.94649
245258_at	PEN1	4.62082	4.64617	4.65947	4.66566	4.66064	4.6512
245259_at	PAKRP1	4.70526	4.71552	4.92648	4.68392	4.94666	4.94891
245260_at	AT4G16360	8.97686	8.90949	8.94598	8.94166	8.846	8.93093
245261_at	AT4G14385	8.38146	8.19598	8.13105	8.60365	8.29371	8.41097
245262_at	AT4G16563	6.0964	6.77609	6.37954	6.20897	6.55432	7.30887
245263_at	AT4G17740	9.33129	9.08304	9.27254	9.21718	9.10613	9.29189
245264_at	AT4G17245	8.47334	9.37747	9.78121	9.39309	9.7432	10.4189
245265_at	ACD6	12.8579	12.803	12.4111	13.0605	13.3487	12.9209
245266_at	AT4G17070	9.60567	9.46358	9.71727	10.2487	10.3344	10.3897
245267_at	AT4G14060	4.18055	4.1705	4.13162	4.10785	4.30113	4.07348
245268_at	PRMT7	7.47761	7.56938	7.96981	7.875	7.89441	7.92711
245269_at	AT4G14500	9.85158	9.48875	9.91518	10.514	10.2084	10.2235
245270_at	TUA6	11.5888	11.705	12.0061	11.0581	11.7137	11.6237
245271_at	AT4G16430	9.49214	8.78387	8.70027	10.0915	9.24693	8.95289
245272_at	AT4G17250	7.52712	7.50345	7.40494	7.71979	7.265	7.86755
245273_at	AT4G14950	8.40298	8.54318	8.89045	8.62394	8.6113	8.83494
245274_at	AT4G14360	9.05587	9.59494	9.50105	9.00969	9.68523	9.81161
245275_at	BAM5	9.68693	9.22119	9.47408	8.41163	10.5448	6.39675
245276_at	HB-2	9.56906	10.4928	9.59481	9.10064	9.52667	7.70892
245277_at	IAGLU	9.16091	9.55415	9.41933	10.2789	11.2512	11.8018
245278_at	SYP23	9.38597	9.5875	9.36545	9.35111	9.17737	9.06401
245279_at	AT4G17270	9.39267	9.12406	8.6744	9.77044	9.4315	9.27009
245280_at	VRN2	8.74292	8.57684	8.62062	8.64046	8.53131	8.67116
245281_at	CLA1	12.0935	12.1286	12.4993	12.1117	11.9066	12.1459
245282_at	AT4G14990	9.54736	9.84376	9.78858	9.35392	9.3784	9.25151
245283_at	AT-HSFA5	7.69845	7.62034	7.33181	7.65437	7.52877	7.5502
245284_at	PDS3	10.9545	10.9448	10.733	10.9841	10.5618	10.7393
245285_s_at	SBP2	9.70124	9.8168	9.22736	9.66303	10.0992	9.05738
245286_at	OASA1	11.3856	11.7835	11.6583	11.4652	11.8356	11.5047
245287_at	HISN5B	9.30659	9.2269	9.39869	9.26547	9.31186	9.38171
245288_at	ADA2B	8.84139	8.91206	8.5442	8.84284	8.56797	8.58705
245289_at	AT4G15470	12.1539	11.8599	11.7277	12.0878	11.8176	11.7192
245290_at	AT4G16490	9.60214	10.3958	9.95328	9.365	10.2135	9.90911
245291_at	AT4G16155	8.73284	8.01654	8.99764	8.628	8.62808	9.19527
245292_at	AT4G15093	9.24478	9.52089	8.83649	9.06342	9.57147	8.97711
245293_at	AT4G16660	9.67373	8.40413	8.5978	9.22759	8.66604	8.89915
245294_at	CKI1	8.8676	8.54519	8.50683	8.6481	8.23926	8.15115
245295_at	AT4G16100	8.09692	8.14595	8.34269	8.03372	8.21685	8.3698
245296_at	OPT3	9.47081	9.48506	9.56313	9.2169	9.32919	9.3705
245297_at	AT4G16510	7.10267	6.98716	7.19258	7.11963	6.96937	7.40312
245298_at	AT4G15010	9.28422	8.89691	8.83429	9.48202	9.038	9.17258
245299_at	RAB1C	10.4741	10.4097	9.95619	10.4116	10.7345	10.4065
245300_at	CBL6	4.91485	4.88319	5.07832	5.27111	5.16867	5.10856
245301_at	FPS2	7.53716	7.65659	8.17218	7.07509	7.74124	7.80315
245302_at	KAN3	7.92801	7.82723	7.07016	8.26464	7.94277	7.76224
245303_at	AT4G17010	7.80408	7.00067	6.71361	8.26561	7.53902	7.44879
245304_at	AT4G15630	9.15068	9.2456	8.99249	8.69288	9.03782	8.46287
245305_at	AT4G17215	5.19864	5.31748	5.93166	5.26866	5.27819	5.4742
245306_at	ELIP2	6.5011	6.9353	6.70037	6.76807	8.23847	6.91751
245307_at	AT4G16770	9.89857	9.80214	9.70191	9.43678	9.55285	9.01487
245308_at	AT4G17486	8.94446	8.76538	8.68863	8.91974	8.74365	8.87192
245309_at	AT4G15140	7.72236	7.63067	7.7969	7.74041	7.92905	7.83661
245310_at	RALFL31	8.31119	8.00552	8.10325	8.22987	8.47641	8.25471
245311_at	AT4G14320	10.8459	10.7896	11.0196	10.5635	10.9795	10.9225
245312_at	AT4G14600	7.28828	7.29829	6.94828	7.2991	7.07805	6.91008
245313_at	AT4G15420	9.16616	8.81462	8.75698	9.42615	9.20114	9.41015
245314_at	AT4G16745	7.12004	7.1819	7.24742	7.18996	7.02321	6.76351
245315_at	PBD2	10.8032	10.4438	10.6761	10.6691	10.4591	10.1597
245316_at	AT4G14000	9.19294	9.3425	9.39903	8.64167	8.89528	9.04016
245317_at	AT4G15610	9.31311	8.67522	8.78981	9.08397	9.17804	8.42133
245318_at	AT4G16980	11.5639	12.1653	12.6007	11.4576	12.2779	12.5688
245319_at	AT4G16146	7.70174	7.51989	7.56353	7.79498	6.64532	7.49943
245320_at	AT4G16444	9.06339	8.78419	8.71829	8.84826	8.78281	8.59471
245321_at	AT4G15545	12.518	12.5739	12.423	12.3843	12.048	11.8943
245322_at	AT4G14815	6.53848	6.92048	7.25161	6.55023	6.95141	6.75357
245323_at	AT4G16500	10.5666	10.4929	10.6776	10.9184	10.9955	11.3642
245324_at	AT4G17260	9.54921	9.37744	9.80031	9.2327	9.53778	9.52599
245325_at	XTH15	6.10218	7.38536	8.75143	6.69704	7.87741	6.73879
245326_at	AT4G14100	7.27187	7.70724	7.78847	6.72657	7.55981	7.20717
245327_at	AT4G16850	7.79653	7.95563	7.80563	8.06985	8.14786	8.00189
245328_at	AHL20	5.06467	5.71421	5.23856	4.90326	5.79238	5.41779
245329_at	XBAT34	11.8083	11.1397	11.2297	12.4635	11.903	12.3413
245330_at	AT4G14930	9.13354	9.16734	9.75327	8.64595	8.86868	8.42591
245331_at	bHLH104	9.69211	9.55269	9.04356	9.60476	9.16335	8.91836
245332_at	AT4G15940	9.63637	9.43105	9.33722	9.66361	9.39252	9.34956
245333_at	AT4G14615	10.2403	9.93922	9.70373	10.1047	9.63928	9.40218
245334_at	RALFL33	9.32847	9.7495	9.5208	9.33487	9.3136	10.0176
245335_at	ATOEP16-2	5.09955	5.18206	5.40853	4.89776	5.34458	5.33116
245336_at	RGF6	8.98563	8.48315	8.86375	8.00594	8.64531	8.12537
245337_at	HINT4	8.61821	8.46928	8.2685	8.49542	8.27998	8.49525
245338_at	AT4G16442	8.88431	8.93377	9.24558	8.89501	8.80504	9.12312
245339_at	COBL7	8.11823	8.05403	8.49866	8.03001	8.47301	8.4798
245340_at	AT4G14420	10.1725	9.86832	10.3973	10.0081	10.1826	10.3861
245341_at	AT4G16447	7.76875	7.67662	7.28163	6.37625	6.7686	5.87464
245342_at	AT4G16720	11.7197	11.9402	12.1469	11.4112	11.9121	12.1435
245343_at	AT4G15830	6.69755	6.54952	7.75681	6.4996	7.87819	7.47504
245344_at	AT4G15475	9.52122	9.22294	8.65146	9.27598	8.75073	8.77341
245345_at	AT4G16640	4.0108	4.22614	4.12152	4.19417	4.31915	4.11599
245346_at	CT-BMY	11.3278	11.5429	10.0501	10.0519	11.2467	9.46649
245347_at	AT4G14890	10.8618	10.3559	11	10.2547	9.77352	10.3522
245348_at	TPS5	9.82678	9.55977	8.58276	8.4787	8.31204	7.32182
245349_at	MES16	7.35996	7.86769	7.97833	7.22841	7.99177	7.78393
245350_at	AT4G16830	10.6303	10.9638	10.5451	10.5811	10.6053	10.1196
245351_at	CKB2	10.3336	10.3752	10.1174	10.1258	9.82683	10.0748
245352_at	UGT84A3	9.38388	9.60365	9.07906	9.83404	10.0167	9.48684
245353_at	AT4G16000	8.11023	8.39835	8.59774	9.13267	8.53938	8.59017
245354_at	LIL3:1	10.9878	10.7631	10.6378	10.5911	10.6302	10.8577
245355_at	AT4G17390	11.5824	11.2526	12.0266	11.1779	11.7622	11.9766
245356_at	MEE58	12.1913	12.7003	12.8815	11.6965	12.7775	12.9036
245357_at	AT4G17560	9.39471	9.99898	10.6284	9.29843	10.2354	10.6946
245358_at	PRL1	9.30361	8.87669	9.06168	9.07322	8.78295	8.87851
245359_at	IBR10	9.12252	9.476	9.43968	8.89261	9.54109	9.44004
245360_at	AT4G16330	10.4665	10.3142	10.2165	10.312	9.88134	9.62009
245361_at	AT4G17790	9.39653	9.57275	9.33099	9.15004	8.97866	9.37192
245362_at	HAT1	8.57792	9.20455	9.00323	7.4615	8.09268	7.69918
245363_at	AT4G15120	6.05256	5.96939	6.19663	5.94041	6.32353	6.44859
245364_at	AT4G15790	7.46207	7.47288	7.46785	7.20938	7.61354	7.68049
245365_at	AT4G17720	9.79415	8.86839	8.71145	10.3851	9.52316	9.60592
245366_at	MAPR4	9.11874	8.8914	8.49065	8.8875	8.42327	8.36906
245367_at	NRPB9B	7.95805	7.36557	7.57577	8.60034	8.0266	8.0456
245368_at	AT4G15510	8.02035	8.12292	8.16097	8.24182	7.79922	8.20486
245369_at	AT4G15975	7.39092	7.36004	7.03792	7.83921	7.50211	8.50062
245370_at	AT4G16840	7.86302	7.60697	7.22519	8.36224	8.2076	8.33405
245371_at	AT4G15750	6.11032	6.11439	6.46355	6.32985	6.30151	6.31422
245372_at	AT4G15000	10.1847	10.1525	10.5371	9.85224	10.6417	10.7237
245373_s_at	ARD1	11.8073	11.6149	11.1538	11.6643	11.4263	10.9438
245374_at	AT4G17620	9.51507	9.26258	9.02928	9.66211	9.14617	9.27976
245375_at	AT4G17660	5.48489	5.04304	5.22411	6.00212	5.21942	5.32351
245376_at	AT4G17690	5.41892	5.25416	5.52792	5.38632	5.38573	5.38385
245377_at	AT4G17700	4.71836	4.84938	4.76317	4.68014	4.7731	4.92604
245378_at	HDG4	7.60954	7.75782	7.7263	7.83171	7.78207	7.81826
245379_at	HSF1	6.99512	6.78541	6.85518	6.80023	6.62004	6.56627
245380_at	AT4G17760	5.6114	5.37992	5.74964	5.39148	5.55563	5.4248
245381_at	MYB39	4.62488	4.62744	4.51503	4.74276	4.51677	4.56997
245382_at	AT4G17800	5.01333	5.25395	5.03273	5.10299	5.3919	5.07824
245383_at	AT4G17810	7.03962	7.62853	7.76713	6.7046	6.21361	7.32147
245384_at	AT4G16790	6.26783	6.06011	5.27069	5.55695	5.35148	4.98078
245385_at	AT4G14020	10.9295	10.7639	9.38932	10.8578	10.4816	8.27472
245386_at	RALFL32	7.49385	7.73556	7.85844	7.6468	8.9991	8.58317
245387_at	AT4G17520	8.86767	8.60491	9.0407	8.6688	8.90049	8.92616
245388_at	AT4G16410	10.4405	11.1785	11.128	10.0706	10.6032	10.7833
245389_at	AT4G17480	6.17911	6.30023	6.4463	6.22083	6.40718	6.44618
245390_at	AT4G17650	8.73361	8.28171	8.69482	9.1289	8.85218	9.1775
245391_at	ATG8F	11.3692	11.4585	11.2473	11.5268	10.9399	10.4118
245392_at	AT4G15680	5.25765	5.21928	5.58995	5.22953	5.18633	7.66515
245393_at	AT4G16260	9.37641	8.63986	9.07289	10.2708	9.3112	8.76245
245394_at	AT4G16450	11.0117	10.9277	10.7699	10.859	10.9855	10.6287
245395_at	AT4G17420	9.01813	8.93297	8.87729	8.63005	8.56588	8.60349
245396_at	AT4G14870	9.83012	9.54274	9.89834	9.4627	9.14674	9.55252
245397_at	IAA1	9.11209	8.74899	8.82773	8.16393	7.57004	7.18666
245398_at	AT4G14900	7.87971	8.57365	8.44793	7.32105	8.3523	7.8485
245399_at	TIP2;2	12.2494	12.4888	12.307	11.9613	12.0559	12.0353
245400_at	CLPR4	12.1589	11.912	12.0717	12.0638	11.8071	11.8359
245401_at	AT4G17670	9.11304	9.44828	8.53857	9.16922	9.14651	7.44487
245402_at	AT4G17585	4.35418	4.30587	4.68687	4.261	4.29122	4.39987
245403_at	AT4G17590	4.83656	4.98015	5.01227	5.22098	4.78275	4.79704
245404_at	AT4G17610	6.55568	6.43655	6.96256	6.19799	6.49679	6.5268
245405_at	AT4G17150	8.06478	7.87865	7.80294	8.67361	8.16485	8.17326
245406_at	RABB1a	5.92084	6.08467	6.0579	6.3332	6.038	5.96109
245407_at	RABB1C	11.0797	10.8709	10.6071	10.9768	10.7249	10.6146
245408_at	AT4G17180	7.62114	7.85677	7.64844	7.188	7.12136	7.25434
245409_at	AT4G17200	4.22765	4.29315	4.25839	4.36618	4.22085	4.32397
245410_at	MAP70-5	3.33235	3.75701	3.54335	3.38822	3.73862	3.58223
245411_at	AT4G17240	6.14173	5.44542	6.4989	6.142	6.16517	6.68719
245412_at	AT4G17280	6.59357	6.97605	6.99974	6.85675	7.11807	7.02255
245413_at	NS1	8.81587	8.62429	8.89168	8.8376	8.87291	9.11363
245414_at	AT4G17310	7.2975	7.77732	7.72269	7.28396	7.67532	7.92622
245415_at	G2484-1	10.5873	10.3211	10.1893	10.4703	10.0305	10.0628
245416_at	AT4G17350	8.79283	8.83985	8.17252	8.42239	8.23092	7.79202
245417_at	AT4G17360	8.11262	8.36463	7.87518	7.86769	7.69856	7.81826
245418_at	AT4G17370	9.47882	9.57389	9.1061	9.08522	8.80224	8.71028
245419_at	MSH4	5.54547	5.64383	5.52378	5.53393	5.44703	5.48941
245420_at	AT4G17410	7.43319	7.17487	7.15717	7.54238	7.20165	7.20411
245421_at	AT4G17430	7.10119	7.07396	6.75354	7.25891	7.02983	7.13673
245422_at	AT4G17470	8.81362	7.86614	9.1534	8.33214	9.253	7.82741
245423_at	AT4G17483	5.16897	5.35357	5.32853	5.65797	5.26045	5.28293
245424_at	AT4G17505	4.12537	4.40581	4.33343	4.35919	4.26816	4.27624
245425_at	UCH3	9.37838	9.29083	9.12482	9.25575	8.91155	9.00267
245426_at	AT4G17540	6.97106	6.7927	7.17059	6.64504	6.44739	7.05962
245427_at	AT4G17550	8.79447	9.28385	8.38289	8.35901	8.5716	8.24015
245428_at	GATA26	8.3385	8.9603	8.89026	8.87016	9.27451	8.64559
245429_at	AT4G17580	6.63693	6.88367	6.84885	6.58388	6.87282	6.81547
245430_at	FIP2	8.58381	8.34227	8.29399	8.35643	8.38583	8.58488
245431_at	AT4G17080	9.00446	8.85123	8.84859	8.92342	8.60758	8.248
245432_at	AT4G17100	10.2181	9.77741	9.52091	9.85481	9.35517	9.31147
245433_at	AT4G17140	8.73736	8.81297	8.80253	8.84517	8.65653	8.73606
245434_at	AT4G17140	6.37211	6.8206	6.64673	6.64755	6.61642	6.53187
245435_at	AT4G17140	6.68024	6.69935	6.74527	6.70156	6.5998	6.65714
245436_at	AT4G16620	6.34013	6.5754	6.53448	6.42061	6.71608	6.67111
245437_at	AT4G16630	7.03577	6.62411	6.63734	6.73237	6.60097	7.12902
245438_at	AT4G16650	6.60409	7.01606	7.11562	6.55295	7.0154	7.07877
245439_at	AT4G16670	7.57692	7.45534	6.80713	7.74995	7.38267	6.81831
245440_at	AT4G16680	4.93932	5.25943	5.3874	4.99592	4.82407	5.35586
245441_at	PSD1	6.44055	5.91578	6.62228	7.00502	7.02727	7.11454
245442_at	AT4G16710	9.90298	9.30545	8.8335	9.54916	8.69911	8.45315
245443_at	TPS02	4.18342	4.33296	4.39994	4.03325	4.22849	4.28221
245444_at	TPS03	6.17232	6.40241	6.67403	6.51821	6.27425	6.38751
245445_at	AT4G16750	7.21991	7.85196	7.00057	6.97502	7.54366	6.84672
245446_at	AT4G16800	7.59116	7.24523	7.71708	7.36675	7.38672	7.25273
245447_at	PLA-I{beta]2	5.44331	5.68844	5.65409	5.8384	5.66017	6.57035
245448_at	RPP4	10.4864	10.544	9.15277	10.8989	10.9672	10.48
245449_at	AT4G16870	9.06441	9.18607	9.4468	9.58116	9.06335	9.8736
245450_at	AT4G16880	6.5893	6.97096	6.6657	6.36385	6.43836	6.77616
245451_at	SNC1	9.57914	9.77403	8.96789	10.0525	9.80689	9.5504
245452_at	AT4G16910	3.60041	3.6898	3.69271	3.60461	3.9515	3.56318
245453_at	AT4G16900	6.31976	6.01957	5.83562	5.76999	5.95157	5.67944
245454_at	AT4G16920	4.82504	5.14515	4.48622	5.04704	4.96965	5.01169
245455_at	AT4G16930	3.74812	3.63379	3.56692	3.86502	3.63926	3.50618
245456_at	RPP5	10.803	11.1747	10.5088	11.2166	11.1928	11.0237
245457_s_at	AT4G16960	7.38973	7.14278	6.66081	8.58037	7.71161	7.98281
245458_at	AT4G16970	6.34798	6.52433	6.81317	6.66637	6.73451	6.94571
245459_at	AT4G16980	5.74729	5.45713	4.97082	5.76222	5.55532	5.32447
245460_at	RLM3	10.486	10.7885	9.8842	10.8789	10.8897	10.7403
245461_at	AT4G17000	5.14605	5.27814	5.44828	5.38013	5.67099	5.39978
245462_at	AT4G17020	6.74693	7.12854	7.44667	7.00985	7.09615	7.28691
245463_at	EXLB1	10.0981	9.8476	8.26529	9.59531	9.37499	7.73895
245464_at	UGLYAH	7.17525	7.15063	6.96668	7.23099	6.76203	6.70574
245465_at	CSLA01	6.33227	7.83066	7.96994	6.23838	8.14118	6.45255
245466_at	AT4G16600	5.81143	6.20522	6.03942	6.10687	6.31695	6.13677
245467_at	AT4G16610	7.33435	7.33449	7.478	7.3876	7.34764	7.37416
245468_at	AT4G15980	4.91928	5.07635	5.21917	5.20554	5.10724	5.08963
245469_at	AT4G16010	3.30808	3.29585	3.18961	3.38039	3.35966	3.28096
245470_at	AT4G16020	5.65371	5.73698	5.65487	5.96989	5.59509	5.98821
245471_at	AT4G16030	3.91143	3.923	3.94427	4.17238	4.06334	4.05176
245472_at	AT4G16040	4.43433	4.40146	4.41209	4.30999	4.09406	4.21403
245473_at	AT4G16050	3.55887	3.49804	3.62922	3.56072	3.68598	3.65405
245474_at	AT4G16060	8.92241	8.98059	8.62425	8.71397	8.5899	8.07539
245475_at	AT4G16080	4.68476	4.77387	4.87778	4.75608	4.94484	4.91197
245476_at	AT4G16090	5.00487	5.36337	5.39238	5.48261	5.56767	5.30334
245477_at	RR2	7.71369	7.68677	7.37894	8.17486	7.83863	7.68778
245478_at	ARA1	8.1631	8.46582	8.92082	8.64646	8.56793	8.55101
245479_at	AT4G16140	7.48549	8.0606	8.69318	6.82179	8.61392	8.28243
245480_at	AT4G16150	7.81153	7.97552	7.69061	7.75547	7.81469	7.67543
245481_at	AT4G16180	8.82135	8.9666	9.20877	9.11745	9.03525	9.13307
245482_at	AT4G16180	7.06366	7.54908	7.60597	7.23313	7.17094	7.60264
245483_at	AT4G16190	13.0919	13.1859	12.6506	13.0572	12.6753	12.1508
245484_at	ECHIA	9.78538	9.9323	9.53552	9.78401	9.91803	9.70229
245485_at	AT4G16230	5.92414	5.7247	6.05822	5.88951	5.75358	5.75235
245486_x_at	AT4G16240	7.48341	7.76268	7.95973	7.411	8.06254	7.63095
